e_id,l_id,time
306,163,1297609200
306,163,1298214000
306,163,1298818800
306,163,1299423600
306,163,1300024800
306,163,1300028400
306,163,1300629600
306,163,1300633200
306,163,1301234400
306,163,1301238000
306,163,1301839200
306,163,1301842800
306,163,1302444000
306,163,1302447600
307,163,1396571400
307,163,1397176200
307,163,1397781000
307,163,1398385800
307,163,1398990600
307,163,1399595400
307,163,1400200200
307,163,1400805000
307,163,1401409800
307,163,1402014600
307,163,1402619400
307,163,1403224200
307,163,1403829000
307,163,1404433800
307,163,1405038600
307,163,1405643400
307,163,1406248200
307,163,1406853000
307,163,1407457800
307,163,1408062600
307,163,1408667400
307,163,1409272200
307,163,1409877000
307,163,1410481800
307,163,1411086600
307,163,1411691400
307,163,1412296200
307,163,1412901000
307,163,1413505800
307,163,1414110600
307,163,1414715400
307,163,1415323800
307,163,1415928600
307,163,1416533400
308,164,1311396300
308,164,1320468300
308,164,1357969500
308,164,1210394700
308,164,1354340700
308,164,1249707600
308,164,1252722600
308,164,1253335500
308,164,1272689100
308,164,1279946700
308,164,1281156300
308,164,1289627100
308,164,1285994700
308,164,1287204300
308,164,1287204300
308,164,1287809100
308,164,1287809100
308,164,1288413900
308,164,1289018700
308,164,1289018700
308,164,1290231900
308,164,1290836700
308,164,1296279900
308,164,1296884700
308,164,1299303900
308,164,1301719500
308,164,1301719500
308,164,1305348300
308,164,1309581900
308,164,1311396300
308,164,1312001100
308,164,1316835900
308,164,1318041900
308,164,1318049100
308,164,1318653900
308,164,1319258700
308,164,1319863500
308,164,1326504600
308,164,1328318100
308,164,1333773900
308,164,1338007500
308,164,1342828800
308,164,1348893900
308,164,1350088200
308,164,1350708300
308,164,1350708300
308,164,1351313100
308,164,1353131100
308,164,1353735900
308,164,1359179100
308,164,1359179100
308,164,1360372500
308,164,1362807900
308,164,1364618700
308,164,1365206400
308,164,1365223500
308,164,1371271500
308,164,1372481100
308,164,1374295500
308,164,1375505100
308,164,1376714700
308,164,1377924300
308,164,1379133900
308,164,1380948300
308,164,1381553100
308,164,1382742000
308,164,1382752800
308,164,1382762700
308,164,1382762700
308,164,1383367500
308,164,1383975900
308,164,1383975900
308,164,1384563600
308,164,1384580700
308,164,1385185500
308,164,1385185500
308,164,1386395100
308,164,1388209500
308,164,1390628700
308,164,1391220000
309,164,1319594400
309,164,1253673000
309,164,1288148400
309,164,1292972400
309,164,1319581800
309,164,1355878800
310,164,1319668200
310,164,1319673600
310,164,1278549000
310,164,1293673500
310,164,1296696600
310,164,1303345800
310,164,1303950600
310,164,1319679900
310,164,1361410200
310,164,1382569200
311,164,1290923100
311,164,1290923100
311,164,1287895500
311,164,1255194000
311,164,1260683100
311,164,1264307400
311,164,1270915200
311,164,1273380300
311,164,1277009100
311,164,1278823500
311,164,1280630700
311,164,1281846600
311,164,1283049000
311,164,1284266700
311,164,1285476300
311,164,1286081100
311,164,1289669400
311,164,1286643600
311,164,1290274200
311,164,1287290700
311,164,1287290700
311,164,1290879000
311,164,1288500300
311,164,1289061000
311,164,1289105100
311,164,1289105100
311,164,1289713500
311,164,1290318300
311,164,1294551900
311,164,1296366300
311,164,1296971100
311,164,1297575900
311,164,1300550400
311,164,1301805900
311,164,1301805900
311,164,1303015500
311,164,1304829900
311,164,1305434700
311,164,1306039500
311,164,1308458700
311,164,1309668300
311,164,1310877900
311,164,1311482700
311,164,1311482700
311,164,1312087500
311,164,1315674000
311,164,1313901900
311,164,1315716300
311,164,1316925900
311,164,1318135500
311,164,1318698000
311,164,1318740300
311,164,1319345100
311,164,1319949900
311,164,1320554700
311,164,1325396700
311,164,1326591000
311,164,1327211100
311,164,1329630300
311,164,1332045900
311,164,1333860300
311,164,1335069900
311,164,1337489100
311,164,1338093900
311,164,1339908300
311,164,1342915200
311,164,1342932300
311,164,1345351500
311,164,1346561100
311,164,1347770700
311,164,1350147600
311,164,1355031900
311,164,1358660700
311,164,1360458900
311,164,1360475100
311,164,1366519500
311,164,1369543500
311,164,1371962700
311,164,1376793000
311,164,1376801100
311,164,1379825100
311,164,1382202000
311,164,1385876700
311,164,1386464400
311,164,1390110300
311,164,1391319900
311,164,1392529500
311,164,1393134300
311,164,1393739100
311,164,1394945100
311,164,1395549900
311,164,1396154700
311,164,1396759500
311,164,1399178700
312,164,1290965400
312,164,1253469600
312,164,1289151000
312,164,1289755800
312,164,1290360600
312,164,1323028800
312,164,1382896800
312,164,1385341200
313,164,1253853900
313,164,1319754600
313,164,1319760000
313,164,1336096800
313,164,1348790400
313,164,1363314600
314,164,1254790800
314,164,1280795400
314,164,1286841600
314,164,1292889600
314,164,1304390700
314,164,1309221000
314,164,1309824900
314,164,1345524300
315,165,1322272800
315,165,1321063200
315,165,1321070400
315,165,1322280000
315,165,1321668000
315,165,1321675200
315,165,1322877600
315,165,1323482400
315,165,1324087200
316,166,1267230600
317,166,1309977000
318,166,1330473600
319,166,1350603000
319,166,1383263100
320,167,1319674500
320,167,1288224000
320,167,1256775300
320,167,1347496200
320,167,1351125000
320,167,1351717200
320,167,1355967000
320,167,1360805400
321,167,1329669900
321,167,1277672400
321,167,1251050400
321,167,1254081600
321,167,1256493600
321,167,1268591400
321,167,1285554600
321,167,1287946800
321,167,1292788800
321,167,1297612800
321,167,1309131900
321,167,1320001200
321,167,1329697800
321,167,1335715200
321,167,1344819600
321,167,1347813000
321,167,1350237600
321,167,1351440000
321,167,1352664000
321,167,1284312600
321,167,1302454800
322,167,1351209600
322,167,1255653000
322,167,1256861700
322,167,1287100800
322,167,1288310400
322,167,1319157900
322,167,1319760900
322,167,1334268000
322,167,1338512400
322,167,1341534600
322,167,1351814400
322,167,1354237200
323,167,1267308000
323,167,1248564600
323,167,1250380800
323,167,1253990700
323,167,1256412600
323,167,1258236000
323,167,1258848000
323,167,1260061200
323,167,1260658800
323,167,1261879200
323,167,1263683700
323,167,1264888800
323,167,1272751200
323,167,1275163200
323,167,1276995600
323,167,1281830400
323,167,1282420800
323,167,1284829200
323,167,1287860400
323,167,1290888000
323,167,1296324000
323,167,1301162400
323,167,1302375600
323,167,1304186400
323,167,1312675200
323,167,1314468000
323,167,1319936400
323,167,1322956800
323,167,1324170000
323,167,1326578400
323,167,1329591600
323,167,1333213200
323,167,1335628800
323,167,1339257600
323,167,1342327500
323,167,1343494800
323,167,1347145200
323,167,1347728400
323,167,1350752400
323,167,1356195600
323,167,1359241200
323,167,1362848400
323,167,1364058000
323,167,1369497600
323,167,1297533600
324,167,1253320200
324,167,1253916000
324,167,1254513600
324,167,1254520800
324,167,1254576600
324,167,1256342400
324,167,1256938200
324,167,1261170000
324,167,1274486400
324,167,1285365600
324,167,1285977600
324,167,1288387800
324,167,1291424400
324,167,1315011600
324,167,1315616400
324,167,1316808000
324,167,1317420000
324,167,1319837400
324,167,1332547200
324,167,1333756800
324,167,1341018000
324,167,1342224000
324,167,1347667200
324,167,1348862400
324,167,1349481600
324,167,1352561400
324,167,1354323600
324,167,1358002800
324,167,1362171600
324,167,1362790800
324,167,1219453200
325,167,1256085900
325,167,1256688900
325,167,1287532800
325,167,1288137600
325,167,1319588100
325,167,1351036800
325,167,1351642500
326,167,1256601600
326,167,1287449100
326,167,1288051200
326,167,1319501700
326,167,1332806400
326,167,1351556100
326,167,1350953100
326,167,1355794200
327,168,1270944000
328,169,1272227400
329,170,1278806400
330,171,1316739600
331,171,1288490400
332,171,1348887600
333,172,1279065600
334,173,1280018700
334,173,1344106800
335,173,1324242000
335,173,1338769800
335,173,1332097200
336,173,1327539600
337,173,1367541000
338,174,1329440400
338,174,1312498800
338,174,1324603800
338,174,1344555000
338,174,1360890000
339,174,1177459200
340,174,1314831600
340,174,1346281200
341,174,1338080400
342,175,1351209600
342,175,1255046400
342,175,1287109800
342,175,1287714600
342,175,1288318500
342,175,1288925100
342,175,1289532600
342,175,1290136500
342,175,1291347000
342,175,1294365600
342,175,1294974000
342,175,1317342600
342,175,1317348000
342,175,1317945600
342,175,1317952800
342,175,1318557600
342,175,1318550400
342,175,1319155200
342,175,1319162400
342,175,1319760000
342,175,1319769000
342,175,1320364800
342,175,1320372000
342,175,1320973200
342,175,1320980400
342,175,1321578000
342,175,1321585200
342,175,1322787600
342,175,1322794800
342,175,1326424500
342,175,1330658100
342,175,1350000000
342,175,1357873200
343,175,1288404000
343,175,1312588800
343,175,1313193600
343,175,1313798400
343,175,1318636800
343,175,1335571200
343,175,1337385600
343,175,1383350400
344,175,1288500300
344,175,1326589200
344,175,1344124800
344,175,1345334400
345,175,1288548000
345,175,1326661200
346,175,1304562600
346,175,1319682600
346,175,1359594000
346,175,1345075200
346,175,1350518400
346,175,1351123200
346,175,1354755600
346,175,1368662400
347,175,1349827200
347,175,1383105600
348,175,1353373200
349,176,1290293100
349,176,1382836500
349,176,1314482400
349,176,1318725000
349,176,1322353800
350,176,1255136400
350,176,1296259200
350,176,1301699700
350,176,1302303600
350,176,1302909300
350,176,1304722800
350,176,1303513200
351,176,1300834800
351,176,1301439600
351,176,1302044400
351,176,1302649200
351,176,1303254000
351,176,1303858800
351,176,1305068400
351,176,1312327800
351,176,1318977000
352,176,1310691600
352,176,1383268500
352,176,1297387800
352,176,1313110800
353,176,1306368000
354,177,1366747200
354,177,1381262400
354,177,1394568000
354,177,1401825600
354,177,1387918800
354,177,1400616000
354,177,1413316800
354,177,1357678800
354,177,1358283600
354,177,1358888400
354,177,1359493200
354,177,1360098000
354,177,1360702800
354,177,1361307600
354,177,1361912400
354,177,1362517200
354,177,1363118400
354,177,1363723200
354,177,1364328000
354,177,1364932800
354,177,1365537600
354,177,1366142400
354,177,1367352000
354,177,1367956800
354,177,1368561600
354,177,1369166400
354,177,1369771200
354,177,1370376000
354,177,1370980800
354,177,1371585600
354,177,1372190400
354,177,1372795200
354,177,1373400000
354,177,1374004800
354,177,1374609600
354,177,1375214400
354,177,1375819200
354,177,1378238400
354,177,1376424000
354,177,1377028800
354,177,1377633600
354,177,1378843200
354,177,1379448000
354,177,1380657600
354,177,1381867200
354,177,1382472000
354,177,1383076800
354,177,1383685200
354,177,1384290000
354,177,1384894800
354,177,1385499600
354,177,1386104400
354,177,1386709200
354,177,1387314000
354,177,1388523600
354,177,1389128400
354,177,1389733200
354,177,1390338000
354,177,1390942800
354,177,1391547600
354,177,1392152400
354,177,1392757200
354,177,1393362000
354,177,1395172800
354,177,1395777600
354,177,1396382400
354,177,1396987200
354,177,1397592000
354,177,1398196800
354,177,1398801600
354,177,1399406400
354,177,1400011200
354,177,1401220800
354,177,1402430400
354,177,1403035200
354,177,1403640000
354,177,1404244800
354,177,1404849600
354,177,1405454400
354,177,1406059200
354,177,1406664000
354,177,1407268800
354,177,1407873600
354,177,1408478400
354,177,1409083200
354,177,1409688000
354,177,1410292800
354,177,1410897600
354,177,1411502400
354,177,1412107200
354,177,1412712000
355,177,1369339200
355,177,1377201600
355,177,1388091600
355,177,1392325200
355,177,1393534800
355,177,1395950400
355,177,1400184000
355,177,1360270800
355,177,1360875600
355,177,1365105600
355,177,1382644800
355,177,1386277200
355,177,1390510800
355,177,1401393600
355,177,1404417600
355,177,1406836800
355,177,1408651200
355,177,1409256000
355,177,1357851600
355,177,1358456400
355,177,1359061200
355,177,1359666000
355,177,1361480400
355,177,1362085200
355,177,1362690000
355,177,1363291200
355,177,1363896000
355,177,1364500800
355,177,1365710400
355,177,1366315200
355,177,1366920000
355,177,1367524800
355,177,1368129600
355,177,1369944000
355,177,1368734400
355,177,1370548800
355,177,1371153600
355,177,1371758400
355,177,1372363200
355,177,1372968000
355,177,1373572800
355,177,1396555200
355,177,1374177600
355,177,1374782400
355,177,1375387200
355,177,1375992000
355,177,1376596800
355,177,1377806400
355,177,1378411200
355,177,1379016000
355,177,1380225600
355,177,1380830400
355,177,1381435200
355,177,1382040000
355,177,1383249600
355,177,1383858000
355,177,1384462800
355,177,1385067600
355,177,1385672400
355,177,1386882000
355,177,1387486800
355,177,1388696400
355,177,1389301200
355,177,1389906000
355,177,1391115600
355,177,1391720400
355,177,1392930000
355,177,1394740800
355,177,1395345600
355,177,1397160000
355,177,1397764800
355,177,1398369600
355,177,1398974400
355,177,1399579200
355,177,1400788800
355,177,1401998400
355,177,1402603200
355,177,1403208000
355,177,1403812800
355,177,1405022400
355,177,1405627200
355,177,1406232000
355,177,1407441600
355,177,1408046400
355,177,1409860800
355,177,1410465600
355,177,1411070400
355,177,1411675200
355,177,1412280000
355,177,1412884800
356,178,1353130200
356,178,1351312200
356,178,1347079500
356,178,1349496900
356,178,1349497800
356,178,1350705600
356,178,1350707400
356,178,1351310400
356,178,1354942800
356,178,1355549400
356,178,1356759000
356,178,1362807900
356,178,1380943800
356,178,1380945600
356,178,1381548600
356,178,1381550400
356,178,1382153400
356,178,1382155200
356,178,1382758200
356,178,1382760000
357,178,1344141900
357,178,1346561100
357,178,1350187200
357,178,1350189000
357,178,1350189900
358,178,1351611000
359,178,1380857400
359,178,1381462200
359,178,1382067000
359,178,1382671800
359,178,1383276660
360,178,1381280400
360,178,1383091200
360,178,1383103800
361,178,1381708800
362,179,1373832000
363,180,1276214400
363,180,1273795200
363,180,1271980800
363,180,1272585600
363,180,1273190400
363,180,1274400000
363,180,1275004800
363,180,1276819200
364,180,1173020400
364,180,1173621600
364,180,1174226400
364,180,1175432400
364,180,1176643800
364,180,1177246800
364,180,1177851600
364,180,1182081600
364,180,1183294800
364,180,1186918200
365,180,1177768800
365,180,1179583200
365,180,1183809600
365,180,1184414400
365,180,1185019200
365,180,1186228800
365,180,1186228800
365,180,1192885200
365,180,1193490000
365,180,1194094800
366,181,1215115200
366,181,1209076200
366,181,1209681000
366,181,1210285800
366,181,1210890600
366,181,1211495400
366,181,1212100200
366,181,1212692400
366,181,1212705000
366,181,1213309800
366,181,1213914600
366,181,1214519400
366,181,1215729000
366,181,1216333800
366,181,1217543400
366,181,1272582000
366,181,1273186800
366,181,1273791600
366,181,1274396400
366,181,1282838400
367,181,1179072000
367,181,1179676800
368,181,1180368000
368,181,1271718000
368,181,1272322800
368,181,1272927600
368,181,1273532400
369,181,1180882800
369,181,1181487600
369,181,1182092400
369,181,1183906800
369,181,1185116400
369,181,1212251400
369,181,1212854400
369,181,1218297600
369,181,1249758000
369,181,1343570400
370,181,1183561200
370,181,1271804400
370,181,1272409200
370,181,1273014000
370,181,1273618800
370,181,1274223600
371,181,1213452000
371,181,1209218400
371,181,1209767400
371,181,1209823200
371,181,1210428000
371,181,1210977000
371,181,1211032800
371,181,1211637600
371,181,1212242400
371,181,1212847200
371,181,1214056800
371,181,1215266400
371,181,1215871200
371,181,1216476000
371,181,1217080800
371,181,1217685600
371,181,1218290400
371,181,1219500000
371,181,1220709600
371,181,1221314400
371,181,1221919200
371,181,1222524000
371,181,1223128800
371,181,1252767600
371,181,1272063600
371,181,1272668400
371,181,1273273200
371,181,1273878000
371,181,1274482800
372,181,1208989800
372,181,1271890800
372,181,1272495600
372,181,1273100400
372,181,1273705200
372,181,1274310000
373,182,1332453600
373,182,1333058400
374,183,1336869000
375,184,1366155000
375,184,1366759800
375,184,1369179000
375,184,1381275000
375,184,1367364600
375,184,1370993400
375,184,1372807800
375,184,1367969400
375,184,1368574200
375,184,1369783800
375,184,1370388600
375,184,1371598200
375,184,1372203000
375,184,1373412600
375,184,1374017400
375,184,1374622200
375,184,1375227000
375,184,1375831800
375,184,1376436600
375,184,1377041400
375,184,1377646200
375,184,1378251000
375,184,1378855800
375,184,1379460600
375,184,1380065400
375,184,1380670200
376,185,1345676400
377,186,1347159600
378,187,1351382400
379,188,1351810800
380,189,1366155000
380,189,1366759800
380,189,1367364600
380,189,1369783800
380,189,1370993400
380,189,1372807800
380,189,1364945400
380,189,1365550200
380,189,1367969400
380,189,1368574200
380,189,1369179000
380,189,1370388600
380,189,1371598200
380,189,1372203000
380,189,1373412600
380,189,1374017400
380,189,1374622200
380,189,1375227000
380,189,1375831800
380,189,1376436600
380,189,1377646200
380,189,1378251000
380,189,1378855800
380,189,1379460600
380,189,1380065400
380,189,1380670200
380,189,1381275000
380,189,1398814200
380,189,1396395000
380,189,1396999800
380,189,1397604600
380,189,1398209400
380,189,1399419000
380,189,1400023800
380,189,1400628600
380,189,1401233400
380,189,1401838200
380,189,1403652600
380,189,1402443000
380,189,1403047800
380,189,1404257400
380,189,1404862200
380,189,1405467000
380,189,1406071800
380,189,1406676600
380,189,1407281400
380,189,1407886200
380,189,1408491000
380,189,1409095800
380,189,1409700600
380,189,1410305400
380,189,1410910200
380,189,1411515000
380,189,1412119800
380,189,1412724600
381,189,1408797000
381,189,1373113800
381,189,1373718600
381,189,1365251400
381,189,1365856200
381,189,1366461000
381,189,1367065800
381,189,1367670600
381,189,1368275400
381,189,1368880200
381,189,1370089800
381,189,1370694600
381,189,1371299400
381,189,1371904200
381,189,1372509000
381,189,1374928200
381,189,1375533000
381,189,1376137800
381,189,1376742600
381,189,1377347400
381,189,1377952200
381,189,1378557000
381,189,1379161800
381,189,1379766600
381,189,1380371400
381,189,1381582800
381,189,1399120200
381,189,1396701000
381,189,1397305800
381,189,1397910600
381,189,1398515400
381,189,1399725000
381,189,1400329800
381,189,1400934600
381,189,1401539400
381,189,1402144200
381,189,1402749000
381,189,1403353800
381,189,1403958600
381,189,1404563400
381,189,1405168200
381,189,1405773000
381,189,1406377800
381,189,1406982600
381,189,1407587400
381,189,1408192200
381,189,1409401800
381,189,1410006600
381,189,1410611400
381,189,1411216200
381,189,1411821000
381,189,1412425800
382,189,1365118200
382,189,1365723000
382,189,1366932600
382,189,1367537400
382,189,1368747000
382,189,1369351800
382,189,1370561400
382,189,1371771000
382,189,1372375800
382,189,1373585400
382,189,1374190200
382,189,1374795000
382,189,1376004600
382,189,1376609400
382,189,1377819000
382,189,1378423800
382,189,1379028600
382,189,1380238200
382,189,1380843000
382,189,1381447800
382,189,1398987000
382,189,1397172600
382,189,1397777400
382,189,1398382200
382,189,1399591800
382,189,1400196600
382,189,1400801400
382,189,1401406200
382,189,1402011000
382,189,1402615800
382,189,1403220600
382,189,1403825400
382,189,1404430200
382,189,1405035000
382,189,1405639800
382,189,1406244600
382,189,1406849400
382,189,1407454200
382,189,1408059000
382,189,1408663800
382,189,1409268600
382,189,1409873400
382,189,1410478200
382,189,1411083000
382,189,1411687800
382,189,1412292600
382,189,1412897400
383,190,1353168900
384,191,1354152600
385,192,1354838400
386,193,1361491200
387,194,1367278200
387,194,1370907000
387,194,1372116600
387,194,1366068600
387,194,1367883000
387,194,1367883000
387,194,1368487800
387,194,1369092600
387,194,1369697400
387,194,1370302200
387,194,1371511800
387,194,1372721400
387,194,1373326200
387,194,1373931000
387,194,1374535800
387,194,1375140600
387,194,1375745400
387,194,1376350200
387,194,1376955000
387,194,1377559800
387,194,1378769400
387,194,1379374200
387,194,1379979000
387,194,1380583800
387,194,1381188600
388,194,1368142200
389,195,1365803100
389,195,1365809400
390,195,1365888600
391,195,1351642500
391,195,1371600000
392,195,1354498200
393,196,1368399600
394,197,1374933600
394,197,1278165600
394,197,1215867600
394,197,1248526800
394,197,1248526800
394,197,1249131600
394,197,1249131600
394,197,1249736400
394,197,1249736400
394,197,1250341200
394,197,1250341200
394,197,1250946000
394,197,1250946000
394,197,1251550800
394,197,1251550800
394,197,1252155600
394,197,1252155600
394,197,1252708200
394,197,1252760400
394,197,1252760400
394,197,1253365200
394,197,1253970000
394,197,1275145200
394,197,1276354800
394,197,1276959600
394,197,1277564400
394,197,1278770400
394,197,1279375200
394,197,1279980000
394,197,1280584800
394,197,1280584800
394,197,1281189600
394,197,1281794400
394,197,1282399200
394,197,1284818400
394,197,1283004000
394,197,1283608800
394,197,1284213600
394,197,1285423200
394,197,1305990000
394,197,1306591200
394,197,1307199600
394,197,1307804400
394,197,1308409200
394,197,1309014000
394,197,1309618800
394,197,1310223600
394,197,1310828400
394,197,1311433200
394,197,1312038000
394,197,1312642800
394,197,1313240400
394,197,1313247600
394,197,1313852400
394,197,1314457200
394,197,1315062000
394,197,1315666800
394,197,1316271600
394,197,1316876400
394,197,1317481200
394,197,1318086000
394,197,1339250400
394,197,1337436000
394,197,1338044400
394,197,1343484000
394,197,1338649200
394,197,1339855200
394,197,1340460000
394,197,1341064800
394,197,1341669600
394,197,1341669600
394,197,1342274400
394,197,1342879200
394,197,1344088800
394,197,1344693600
394,197,1345298400
394,197,1345903200
394,197,1346508000
394,197,1347112800
394,197,1347717600
394,197,1348322400
394,197,1348927200
394,197,1349532000
394,197,1370700000
394,197,1371304800
394,197,1371909600
394,197,1372514400
394,197,1373119200
394,197,1373724000
394,197,1374328800
394,197,1375538400
394,197,1376143200
394,197,1376748000
394,197,1377352800
394,197,1377957600
394,197,1378562400
394,197,1379167200
394,197,1380376800
394,197,1379772000
394,197,1381586400
395,197,1216161000
395,197,1248820200
395,197,1340746200
395,197,1341351000
395,197,1342560600
395,197,1348003800
395,197,1185921000
395,197,1185316200
395,197,1211927400
395,197,1212532200
395,197,1213137000
395,197,1213741800
395,197,1214951400
395,197,1214346600
395,197,1215556200
395,197,1216765800
395,197,1217370600
395,197,1217975400
395,197,1218580200
395,197,1219185000
395,197,1219789800
395,197,1220394600
395,197,1220999400
395,197,1221604200
395,197,1248215400
395,197,1249425000
395,197,1250029800
395,197,1250634600
395,197,1251235800
395,197,1251840600
395,197,1252445400
395,197,1253050200
395,197,1253655000
395,197,1274823000
395,197,1275427800
395,197,1276032600
395,197,1277242200
395,197,1276637400
395,197,1277847000
395,197,1278451800
395,197,1279056600
395,197,1279661400
395,197,1280266200
395,197,1280871000
395,197,1281475800
395,197,1282080600
395,197,1282685400
395,197,1283290200
395,197,1283895000
395,197,1284499800
395,197,1285104600
395,197,1305667800
395,197,1306272600
395,197,1306877400
395,197,1307482200
395,197,1308087000
395,197,1308691800
395,197,1309296600
395,197,1309901400
395,197,1310506200
395,197,1311111000
395,197,1311715800
395,197,1312320600
395,197,1312925400
395,197,1313530200
395,197,1314135000
395,197,1315344600
395,197,1314739800
395,197,1315949400
395,197,1316554200
395,197,1317159000
395,197,1372195800
395,197,1337722200
395,197,1338327000
395,197,1338931800
395,197,1339536600
395,197,1340141400
395,197,1341955800
395,197,1343165400
395,197,1343770200
395,197,1344375000
395,197,1344979800
395,197,1345584600
395,197,1346189400
395,197,1346794200
395,197,1347399000
395,197,1348608600
395,197,1368567000
395,197,1369171800
395,197,1369776600
395,197,1370381400
395,197,1370986200
395,197,1371591000
395,197,1372800600
395,197,1374010200
395,197,1373405400
395,197,1374615000
395,197,1375824600
395,197,1376429400
395,197,1377034200
395,197,1377639000
395,197,1378243800
395,197,1378848600
395,197,1379453400
395,197,1380058200
396,197,1180816200
396,197,1182616200
396,197,1183230000
396,197,1184443200
396,197,1185037200
396,197,1185645600
396,197,1186246800
396,197,1211648400
396,197,1212253200
396,197,1212858000
396,197,1213459200
396,197,1250359200
396,197,1274626800
396,197,1306681200
396,197,1310263200
396,197,1381024800
397,197,1211738400
397,197,1212339600
397,197,1214154000
397,197,1306123200
397,197,1309791600
398,197,1220284800
398,197,1285632000
399,197,1250206200
400,198,1380762000
401,199,1382572800
402,200,1394292600
403,201,1162070100
403,201,1250970300
403,201,1254000600
403,201,1269719100
403,201,1272748500
403,201,1283025600
403,201,1284837300
403,201,1287261000
403,201,1287288900
403,201,1288468800
403,201,1296332100
403,201,1301166900
403,201,1302978600
403,201,1315675800
403,201,1318710600
403,201,1318737600
403,201,1327176000
403,201,1334426400
403,201,1350155700
403,201,1357411500
403,201,1382209200
403,201,1382230800
403,201,1382240700
404,201,1178921700
404,201,1188604800
404,201,1190422800
404,201,1192843800
404,201,1205544600
404,201,1212192900
404,201,1213401600
404,201,1287200700
404,201,1287202500
404,201,1318652100
404,201,1338612300
404,201,1212800400
404,201,1252111500
404,201,1317429000
405,201,1211329800
405,201,1257901200
405,201,1354064400
406,201,1251932400
406,201,1252540800
406,201,1318472100
407,201,1253471400
407,201,1267389900
407,201,1287369000
407,201,1300044600
407,201,1348432200
408,201,1314057600
409,201,1377210600
410,202,1161217800
411,202,1168648200
412,202,1329669000
412,202,1332116100
413,202,1331255700
413,202,1375401600
413,202,1379030400
414,203,1163811600
414,203,1163820600
414,203,1163828700
414,203,1167444900
414,203,1174087800
414,203,1194652800
414,203,1194660000
415,203,1163898000
415,203,1163907000
415,203,1163915100
415,203,1165099500
415,203,1194739200
415,203,1194746400
415,203,1194753600
416,203,1163975400
416,203,1163984400
416,203,1194825600
416,203,1194832800
416,203,1194840000
417,204,1193353200
417,204,1379030400
418,204,1348099200
419,204,1214353800
419,204,1216773900
420,205,1215821700
420,205,1218848400
420,205,1285981200
421,205,1233438300
421,205,1234645200
421,205,1237059900
421,205,1238270400
421,205,1243709100
421,205,1248557400
421,205,1249166700
421,205,1250362800
421,205,1254601800
421,205,1256412600
421,205,1263063600
421,205,1263670200
421,205,1264279500
422,205,1257714000
423,206,1213405200
423,206,1189818000
423,206,1197684000
423,206,1255136400
424,207,1358208900
425,207,1356570000
426,208,1240710300
427,209,1191159000
428,210,1191159000
429,211,1245610800
429,211,1249239600
430,212,1336309200
430,212,1350219600
431,213,1250040600
432,213,1350838800
433,213,1269180000
434,214,1250967600
435,215,1251160200
436,216,1252868400
437,217,1251342000
438,218,1251907200
439,219,1252720800
440,220,1253322000
441,220,1257037200
442,221,1253412000
443,222,1254369600
444,222,1262491200
445,222,1339210800
446,223,1254524400
447,224,1254970800
448,225,1255564800
448,225,1287622800
449,225,1287536400
449,225,1318989600
450,225,1319162400
450,225,1350612000
451,225,1319248800
451,225,1350694800
452,226,1255825800
453,227,1255838400
453,227,1270341000
453,227,1331427600
454,228,1256184000
454,228,1287021600
455,228,1274493600
456,229,1256868000
457,229,1275793200
457,229,1283655600
458,229,1216256400
459,230,1257035400
460,231,1257037200
461,232,1257037200
462,233,1257037200
463,234,1257043500
464,234,1285983000
464,234,1310173200
465,234,1254355200
465,234,1259805600
465,234,1261620000
466,235,1258167600
467,236,1259978400
467,236,1260583200
468,236,1260064800
468,236,1260669600
469,237,1261105200
470,238,1264552200
471,239,1264903200
472,240,1266192000
473,241,1268681400
473,241,1273532400
474,241,1268854200
475,241,1236302100
476,242,1269043200
477,243,1271430000
478,243,1271547000
479,243,1398627900
479,243,1297627200
479,243,1329073200
479,243,1360522800
479,243,1391972400
480,244,1271458800
481,245,1272135600
482,246,1272675600
483,247,1274407200
484,248,1275771600
485,248,1277166600
486,248,1310598000
487,249,1276300800
488,250,1277769600
489,250,1245545100
490,251,1278633600
491,251,1305338400
492,252,1280023200
493,252,1301101200
493,252,1315620000
493,252,1322881200
493,252,1325905200
493,252,1328324400
493,252,1330743600
493,252,1333764000
493,252,1336183200
494,252,1338516000
495,253,1281319200
495,253,1287363600
495,253,1288573200
495,253,1292202000
496,254,1281744000
497,254,1264380300
497,254,1315764000
498,255,1282699800
498,255,1284505200
499,255,1284227100
500,256,1283391000
501,257,1286061300
502,258,1290231000
503,258,1290317400
504,259,1272157200
505,260,1291683600
505,260,1323136800
505,260,1354586400
506,261,1292720400
506,261,1305414000
507,261,1319846400
508,262,1295483400
508,262,1298509200
508,262,1380151800
509,262,1297126800
510,263,1298001600
511,264,1298094300
511,264,1342845000
511,264,1350708300
512,264,1319331600
512,264,1330221600
512,264,1350176400
513,265,1301266800
514,266,1304190000
515,267,1307822400
515,267,1339876800
515,267,1371931200
516,267,1355689800
517,268,1309572000
517,268,1312596000
517,268,1315015200
517,268,1322881200
517,268,1318039200
517,268,1320458400
518,269,1312333200
518,269,1314752400
518,269,1318381200
518,269,1318986000
518,269,1319590800
519,269,1378947600
519,269,1380157200
519,269,1380758400
519,269,1381363200
519,269,1381968000
519,269,1382572800
519,269,1383177600
520,270,1317862800
521,270,1341109800
522,271,1318649400
522,271,1322272800
523,271,1317582000
524,272,1319241600
