g_id,e_id
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1726
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1727
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1728
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1736
1,1737
1,1738
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,2
2,2
2,5
2,5
2,5
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,6
2,7
2,7
2,7
2,7
2,7
2,7
2,8
2,9
2,9
2,9
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,13
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,22
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,23
2,24
2,24
2,24
2,24
2,24
2,25
2,25
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,27
2,27
2,28
2,28
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,30
2,35
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,38
2,38
2,38
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,42
2,43
2,44
2,46
2,47
2,47
2,47
2,47
2,47
2,48
2,48
2,49
2,49
2,50
2,50
2,50
2,52
2,53
2,57
2,58
2,58
2,59
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,60
2,61
2,61
2,61
2,62
2,62
2,62
2,62
2,62
2,62
2,63
2,63
2,64
2,64
2,64
2,64
2,64
2,64
2,64
2,64
2,64
2,65
2,65
2,65
2,65
2,66
2,67
2,68
2,68
2,68
2,68
2,69
2,69
2,70
2,71
2,71
2,71
2,72
2,72
2,72
2,73
2,74
2,81
2,82
2,83
2,83
2,84
2,84
2,85
2,85
2,86
2,92
2,93
2,96
2,96
2,96
2,96
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,97
2,98
2,98
2,98
2,98
2,98
2,99
2,100
2,100
2,100
2,100
2,101
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,103
2,103
2,103
2,103
2,103
2,104
2,104
2,104
2,104
2,104
2,105
2,105
2,105
2,105
2,105
2,105
2,105
2,105
2,105
2,106
2,106
2,106
2,106
2,106
2,106
2,106
2,106
2,106
2,106
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,107
2,108
2,109
2,110
2,110
2,111
2,112
2,113
2,117
2,118
2,118
2,119
2,119
2,120
2,120
2,120
2,120
2,120
2,121
2,122
2,122
2,124
2,125
2,126
2,127
2,128
2,130
2,131
2,131
2,131
2,131
2,131
2,131
2,131
2,131
2,131
2,131
2,131
2,132
2,133
2,133
2,134
2,135
2,136
2,139
2,139
2,139
2,139
2,139
2,139
2,140
2,141
2,142
2,144
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,145
2,146
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,147
2,148
2,152
2,153
2,154
2,155
2,155
2,155
2,155
2,156
2,157
2,158
2,159
2,159
2,159
2,159
2,159
2,159
2,159
2,159
2,159
2,159
2,159
2,160
2,160
2,161
2,161
2,161
2,161
2,161
2,162
2,162
2,162
2,162
2,162
2,162
2,162
2,163
2,164
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,165
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,166
2,167
2,167
2,167
2,167
2,167
2,167
2,167
2,167
2,167
2,168
2,168
2,168
2,168
2,168
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,169
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,170
2,171
2,172
2,172
2,172
2,173
2,173
2,173
2,173
2,174
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,175
2,176
2,176
2,176
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,177
2,178
2,178
2,179
2,180
2,180
2,180
2,180
2,180
2,181
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,182
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,183
2,184
2,185
2,186
2,187
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,188
2,196
2,196
2,196
2,196
2,196
2,196
2,196
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,198
2,199
2,200
2,200
2,200
2,200
2,200
2,200
2,200
2,201
2,202
2,202
2,202
2,203
2,203
2,205
2,206
2,206
2,206
2,206
2,212
2,213
2,214
2,215
2,216
2,216
2,216
2,216
2,217
2,217
2,217
2,217
2,217
2,217
2,217
2,217
2,218
2,218
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,219
2,220
2,221
2,222
2,223
2,225
2,226
2,227
2,228
2,229
2,230
2,230
2,230
2,230
2,230
2,230
2,230
2,231
2,232
2,233
2,233
2,234
2,234
2,235
2,236
2,236
2,236
2,237
2,238
2,239
2,240
2,241
2,241
2,241
2,241
2,242
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,243
2,244
2,245
2,246
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,247
2,248
2,249
2,249
2,249
2,250
2,251
2,251
2,253
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,254
2,255
2,256
2,259
2,259
2,260
2,262
3,52
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,94
3,95
3,95
3,251
3,252
3,279
3,282
3,282
3,321
3,321
3,322
3,323
3,324
3,404
3,404
3,404
3,419
3,419
3,458
3,465
3,465
3,465
3,475
3,485
3,486
3,489
3,497
3,497
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,659
3,660
3,660
3,661
3,661
3,663
3,663
3,663
3,663
3,910
3,947
3,990
3,995
3,1043
3,1044
3,1047
3,1103
3,1184
3,1184
3,1184
3,1184
3,1184
3,1184
3,1184
3,1184
3,1184
3,1184
3,1184
3,1185
3,1185
3,1185
3,1185
3,1185
3,1185
3,1185
3,1186
3,1187
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1188
3,1199
3,1199
3,1199
3,1199
3,1199
3,1199
3,1199
3,1199
3,1199
3,1199
3,1200
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1201
3,1202
3,1202
3,1202
3,1202
3,1202
3,1202
3,1202
3,1202
3,1202
3,1202
3,1202
3,1203
3,1204
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1205
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1206
3,1207
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1208
3,1209
3,1210
3,1211
3,1211
3,1211
3,1211
3,1211
3,1211
3,1211
3,1211
3,1211
3,1211
3,1212
3,1213
3,1213
3,1214
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1215
3,1216
3,1216
3,1216
3,1217
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1218
3,1219
3,1220
3,1221
3,1222
3,1223
3,1223
3,1223
3,1223
3,1224
3,1224
3,1224
3,1224
3,1225
3,1225
3,1225
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1226
3,1227
3,1228
3,1229
3,1230
3,1231
3,1232
3,1232
3,1233
3,1234
3,1234
3,1235
3,1236
3,1237
3,1237
3,1237
3,1237
3,1237
3,1238
3,1239
3,1240
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1241
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1242
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1243
3,1244
3,1244
3,1244
3,1244
3,1244
3,1244
3,1245
3,1246
3,1247
3,1248
3,1248
3,1248
3,1248
3,1249
3,1250
3,1250
3,1250
3,1250
3,1251
3,1252
3,1253
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1254
3,1255
3,1255
3,1256
3,1262
3,1262
3,1262
3,1263
3,1264
3,1265
3,1266
3,1267
3,1267
3,1268
3,1268
3,1268
3,1268
3,1268
3,1268
3,1269
3,1270
3,1271
3,1272
3,1272
3,1272
3,1273
3,1274
3,1275
3,1276
3,1279
3,1280
3,1280
3,1281
3,1282
3,1283
3,1284
3,1284
3,1284
3,1284
3,1285
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1286
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1287
3,1288
3,1289
3,1290
3,1290
3,1291
3,1292
3,1293
3,1293
3,1294
3,1294
3,1294
3,1294
3,1294
3,1294
3,1294
3,1295
3,1295
3,1295
3,1295
3,1296
3,1296
3,1296
3,1296
3,1296
3,1296
3,1296
3,1296
3,1296
3,1296
3,1297
3,1297
3,1298
3,1298
3,1299
3,1300
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1301
3,1302
3,1303
3,1304
3,1305
3,1306
3,1307
3,1308
3,1309
3,1310
3,1310
3,1310
3,1310
3,1311
3,1312
3,1312
3,1312
3,1312
3,1312
3,1312
3,1312
3,1312
3,1312
3,1312
3,1312
3,1313
3,1314
